study_id,pmid,outcome,timepoint,arm_1_name,arm_1_n,arm_1_mean_or_events,arm_1_sd_or_total,arm_2_name,arm_2_n,arm_2_mean_or_events,arm_2_sd_or_total,reported_effect,reported_ci_or_p,converted_effect_size,converted_effect_se,direction_higher_is_better,extraction_note,verified_by_second_author
FRAIL-113,39647881,adherence,,,,,,,,,,,,,,,,
FRAIL-113,39647881,dropout,,,,,,,,,,,,,,,,
FRAIL-113,39647881,adverse_events,,,,,,,,,,,,,,,,
FRAIL-114,39182446,frailty_status,,,,,,,,,,,,,,,,
FRAIL-114,39182446,frailty_score,,,,,,,,,,,,,,,,
FRAIL-114,39182446,gait_speed,,,,,,,,,,,,,,,,
FRAIL-114,39182446,sppb,,,,,,,,,,,,,,,,
FRAIL-114,39182446,grip_strength,,,,,,,,,,,,,,,,
FRAIL-114,39182446,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-114,39182446,falls,,,,,,,,,,,,,,,,
FRAIL-114,39182446,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-114,39182446,adherence,,,,,,,,,,,,,,,,
FRAIL-114,39182446,dropout,,,,,,,,,,,,,,,,
FRAIL-114,39182446,adverse_events,,,,,,,,,,,,,,,,
FRAIL-115,39166366,frailty_status,,,,,,,,,,,,,,,,
FRAIL-115,39166366,frailty_score,,,,,,,,,,,,,,,,
FRAIL-115,39166366,gait_speed,,,,,,,,,,,,,,,,
FRAIL-115,39166366,sppb,,,,,,,,,,,,,,,,
FRAIL-115,39166366,grip_strength,,,,,,,,,,,,,,,,
FRAIL-115,39166366,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-115,39166366,falls,,,,,,,,,,,,,,,,
FRAIL-115,39166366,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-115,39166366,adherence,,,,,,,,,,,,,,,,
FRAIL-115,39166366,dropout,,,,,,,,,,,,,,,,
FRAIL-115,39166366,adverse_events,,,,,,,,,,,,,,,,
FRAIL-116,38727090,frailty_status,,,,,,,,,,,,,,,,
FRAIL-116,38727090,frailty_score,,,,,,,,,,,,,,,,
FRAIL-116,38727090,gait_speed,,,,,,,,,,,,,,,,
FRAIL-116,38727090,sppb,,,,,,,,,,,,,,,,
FRAIL-116,38727090,grip_strength,,,,,,,,,,,,,,,,
FRAIL-116,38727090,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-116,38727090,falls,,,,,,,,,,,,,,,,
FRAIL-116,38727090,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-116,38727090,adherence,,,,,,,,,,,,,,,,
FRAIL-116,38727090,dropout,,,,,,,,,,,,,,,,
FRAIL-116,38727090,adverse_events,,,,,,,,,,,,,,,,
FRAIL-117,38691121,frailty_status,,,,,,,,,,,,,,,,
FRAIL-117,38691121,frailty_score,,,,,,,,,,,,,,,,
FRAIL-117,38691121,gait_speed,,,,,,,,,,,,,,,,
FRAIL-117,38691121,sppb,,,,,,,,,,,,,,,,
FRAIL-117,38691121,grip_strength,,,,,,,,,,,,,,,,
FRAIL-117,38691121,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-117,38691121,falls,,,,,,,,,,,,,,,,
FRAIL-117,38691121,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-117,38691121,adherence,,,,,,,,,,,,,,,,
FRAIL-117,38691121,dropout,,,,,,,,,,,,,,,,
FRAIL-117,38691121,adverse_events,,,,,,,,,,,,,,,,
FRAIL-118,38479253,frailty_status,,,,,,,,,,,,,,,,
FRAIL-118,38479253,frailty_score,,,,,,,,,,,,,,,,
FRAIL-118,38479253,gait_speed,,,,,,,,,,,,,,,,
FRAIL-118,38479253,sppb,,,,,,,,,,,,,,,,
FRAIL-118,38479253,grip_strength,,,,,,,,,,,,,,,,
FRAIL-118,38479253,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-118,38479253,falls,,,,,,,,,,,,,,,,
FRAIL-118,38479253,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-118,38479253,adherence,,,,,,,,,,,,,,,,
FRAIL-118,38479253,dropout,,,,,,,,,,,,,,,,
FRAIL-118,38479253,adverse_events,,,,,,,,,,,,,,,,
FRAIL-119,38430497,frailty_status,,,,,,,,,,,,,,,,
FRAIL-119,38430497,frailty_score,,,,,,,,,,,,,,,,
FRAIL-119,38430497,gait_speed,,,,,,,,,,,,,,,,
FRAIL-119,38430497,sppb,,,,,,,,,,,,,,,,
FRAIL-119,38430497,grip_strength,,,,,,,,,,,,,,,,
FRAIL-119,38430497,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-119,38430497,falls,,,,,,,,,,,,,,,,
FRAIL-119,38430497,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-119,38430497,adherence,,,,,,,,,,,,,,,,
FRAIL-119,38430497,dropout,,,,,,,,,,,,,,,,
FRAIL-119,38430497,adverse_events,,,,,,,,,,,,,,,,
FRAIL-120,38251739,frailty_status,,,,,,,,,,,,,,,,
FRAIL-120,38251739,frailty_score,,,,,,,,,,,,,,,,
FRAIL-120,38251739,gait_speed,,,,,,,,,,,,,,,,
FRAIL-120,38251739,sppb,,,,,,,,,,,,,,,,
FRAIL-120,38251739,grip_strength,,,,,,,,,,,,,,,,
FRAIL-120,38251739,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-120,38251739,falls,,,,,,,,,,,,,,,,
FRAIL-120,38251739,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-120,38251739,adherence,,,,,,,,,,,,,,,,
FRAIL-120,38251739,dropout,,,,,,,,,,,,,,,,
FRAIL-120,38251739,adverse_events,,,,,,,,,,,,,,,,
FRAIL-121,37997084,frailty_status,,,,,,,,,,,,,,,,
FRAIL-121,37997084,frailty_score,,,,,,,,,,,,,,,,
FRAIL-121,37997084,gait_speed,,,,,,,,,,,,,,,,
FRAIL-121,37997084,sppb,,,,,,,,,,,,,,,,
FRAIL-121,37997084,grip_strength,,,,,,,,,,,,,,,,
FRAIL-121,37997084,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-121,37997084,falls,,,,,,,,,,,,,,,,
FRAIL-121,37997084,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-121,37997084,adherence,,,,,,,,,,,,,,,,
FRAIL-121,37997084,dropout,,,,,,,,,,,,,,,,
FRAIL-121,37997084,adverse_events,,,,,,,,,,,,,,,,
FRAIL-122,37026833,frailty_status,,,,,,,,,,,,,,,,
FRAIL-122,37026833,frailty_score,,,,,,,,,,,,,,,,
FRAIL-122,37026833,gait_speed,,,,,,,,,,,,,,,,
FRAIL-122,37026833,sppb,,,,,,,,,,,,,,,,
FRAIL-122,37026833,grip_strength,,,,,,,,,,,,,,,,
FRAIL-122,37026833,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-122,37026833,falls,,,,,,,,,,,,,,,,
FRAIL-122,37026833,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-122,37026833,adherence,,,,,,,,,,,,,,,,
FRAIL-122,37026833,dropout,,,,,,,,,,,,,,,,
FRAIL-122,37026833,adverse_events,,,,,,,,,,,,,,,,
FRAIL-123,36849160,frailty_status,,,,,,,,,,,,,,,,
FRAIL-123,36849160,frailty_score,,,,,,,,,,,,,,,,
FRAIL-123,36849160,gait_speed,,,,,,,,,,,,,,,,
FRAIL-123,36849160,sppb,,,,,,,,,,,,,,,,
FRAIL-123,36849160,grip_strength,,,,,,,,,,,,,,,,
FRAIL-123,36849160,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-123,36849160,falls,,,,,,,,,,,,,,,,
FRAIL-123,36849160,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-123,36849160,adherence,,,,,,,,,,,,,,,,
FRAIL-123,36849160,dropout,,,,,,,,,,,,,,,,
FRAIL-123,36849160,adverse_events,,,,,,,,,,,,,,,,
FRAIL-124,36629088,frailty_status,,,,,,,,,,,,,,,,
FRAIL-124,36629088,frailty_score,,,,,,,,,,,,,,,,
FRAIL-124,36629088,gait_speed,,,,,,,,,,,,,,,,
FRAIL-124,36629088,sppb,,,,,,,,,,,,,,,,
FRAIL-124,36629088,grip_strength,,,,,,,,,,,,,,,,
FRAIL-124,36629088,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-124,36629088,falls,,,,,,,,,,,,,,,,
FRAIL-124,36629088,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-124,36629088,adherence,,,,,,,,,,,,,,,,
FRAIL-124,36629088,dropout,,,,,,,,,,,,,,,,
FRAIL-124,36629088,adverse_events,,,,,,,,,,,,,,,,
FRAIL-125,34417416,frailty_status,,,,,,,,,,,,,,,,
FRAIL-125,34417416,frailty_score,,,,,,,,,,,,,,,,
FRAIL-125,34417416,gait_speed,,,,,,,,,,,,,,,,
FRAIL-125,34417416,sppb,,,,,,,,,,,,,,,,
FRAIL-125,34417416,grip_strength,,,,,,,,,,,,,,,,
FRAIL-125,34417416,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-125,34417416,falls,,,,,,,,,,,,,,,,
FRAIL-125,34417416,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-125,34417416,adherence,,,,,,,,,,,,,,,,
FRAIL-125,34417416,dropout,,,,,,,,,,,,,,,,
FRAIL-125,34417416,adverse_events,,,,,,,,,,,,,,,,
FRAIL-126,36037722,frailty_status,,,,,,,,,,,,,,,,
FRAIL-126,36037722,frailty_score,,,,,,,,,,,,,,,,
FRAIL-126,36037722,gait_speed,,,,,,,,,,,,,,,,
FRAIL-126,36037722,sppb,,,,,,,,,,,,,,,,
FRAIL-126,36037722,grip_strength,,,,,,,,,,,,,,,,
FRAIL-126,36037722,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-126,36037722,falls,,,,,,,,,,,,,,,,
FRAIL-126,36037722,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-126,36037722,adherence,,,,,,,,,,,,,,,,
FRAIL-126,36037722,dropout,,,,,,,,,,,,,,,,
FRAIL-126,36037722,adverse_events,,,,,,,,,,,,,,,,
FRAIL-127,34283997,frailty_status,,,,,,,,,,,,,,,,
FRAIL-127,34283997,frailty_score,,,,,,,,,,,,,,,,
FRAIL-127,34283997,gait_speed,,,,,,,,,,,,,,,,
FRAIL-127,34283997,sppb,,,,,,,,,,,,,,,,
FRAIL-127,34283997,grip_strength,,,,,,,,,,,,,,,,
FRAIL-127,34283997,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-127,34283997,falls,,,,,,,,,,,,,,,,
FRAIL-127,34283997,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-127,34283997,adherence,,,,,,,,,,,,,,,,
FRAIL-127,34283997,dropout,,,,,,,,,,,,,,,,
FRAIL-127,34283997,adverse_events,,,,,,,,,,,,,,,,
FRAIL-128,33975304,frailty_status,,,,,,,,,,,,,,,,
FRAIL-128,33975304,frailty_score,,,,,,,,,,,,,,,,
FRAIL-128,33975304,gait_speed,,,,,,,,,,,,,,,,
FRAIL-128,33975304,sppb,,,,,,,,,,,,,,,,
FRAIL-128,33975304,grip_strength,,,,,,,,,,,,,,,,
FRAIL-128,33975304,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-128,33975304,falls,,,,,,,,,,,,,,,,
FRAIL-128,33975304,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-128,33975304,adherence,,,,,,,,,,,,,,,,
FRAIL-128,33975304,dropout,,,,,,,,,,,,,,,,
FRAIL-128,33975304,adverse_events,,,,,,,,,,,,,,,,
FRAIL-129,33691612,frailty_status,,,,,,,,,,,,,,,,
FRAIL-129,33691612,frailty_score,,,,,,,,,,,,,,,,
FRAIL-129,33691612,gait_speed,,,,,,,,,,,,,,,,
FRAIL-129,33691612,sppb,,,,,,,,,,,,,,,,
FRAIL-129,33691612,grip_strength,,,,,,,,,,,,,,,,
FRAIL-129,33691612,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-129,33691612,falls,,,,,,,,,,,,,,,,
FRAIL-129,33691612,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-129,33691612,adherence,,,,,,,,,,,,,,,,
FRAIL-129,33691612,dropout,,,,,,,,,,,,,,,,
FRAIL-129,33691612,adverse_events,,,,,,,,,,,,,,,,
FRAIL-130,33128790,frailty_status,,,,,,,,,,,,,,,,
FRAIL-130,33128790,frailty_score,,,,,,,,,,,,,,,,
FRAIL-130,33128790,gait_speed,,,,,,,,,,,,,,,,
FRAIL-130,33128790,sppb,,,,,,,,,,,,,,,,
FRAIL-130,33128790,grip_strength,,,,,,,,,,,,,,,,
FRAIL-130,33128790,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-130,33128790,falls,,,,,,,,,,,,,,,,
FRAIL-130,33128790,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-130,33128790,adherence,,,,,,,,,,,,,,,,
FRAIL-130,33128790,dropout,,,,,,,,,,,,,,,,
FRAIL-130,33128790,adverse_events,,,,,,,,,,,,,,,,
FRAIL-131,32858228,frailty_status,,,,,,,,,,,,,,,,
FRAIL-131,32858228,frailty_score,,,,,,,,,,,,,,,,
FRAIL-131,32858228,gait_speed,,,,,,,,,,,,,,,,
FRAIL-131,32858228,sppb,,,,,,,,,,,,,,,,
FRAIL-131,32858228,grip_strength,,,,,,,,,,,,,,,,
FRAIL-131,32858228,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-131,32858228,falls,,,,,,,,,,,,,,,,
FRAIL-131,32858228,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-131,32858228,adherence,,,,,,,,,,,,,,,,
FRAIL-131,32858228,dropout,,,,,,,,,,,,,,,,
FRAIL-131,32858228,adverse_events,,,,,,,,,,,,,,,,
FRAIL-132,32443963,frailty_status,,,,,,,,,,,,,,,,
FRAIL-132,32443963,frailty_score,,,,,,,,,,,,,,,,
FRAIL-132,32443963,gait_speed,,,,,,,,,,,,,,,,
FRAIL-132,32443963,sppb,,,,,,,,,,,,,,,,
FRAIL-132,32443963,grip_strength,,,,,,,,,,,,,,,,
FRAIL-132,32443963,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-132,32443963,falls,,,,,,,,,,,,,,,,
FRAIL-132,32443963,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-132,32443963,adherence,,,,,,,,,,,,,,,,
FRAIL-132,32443963,dropout,,,,,,,,,,,,,,,,
FRAIL-132,32443963,adverse_events,,,,,,,,,,,,,,,,
FRAIL-133,31706917,frailty_status,,,,,,,,,,,,,,,,
FRAIL-133,31706917,frailty_score,,,,,,,,,,,,,,,,
FRAIL-133,31706917,gait_speed,,,,,,,,,,,,,,,,
FRAIL-133,31706917,sppb,,,,,,,,,,,,,,,,
FRAIL-133,31706917,grip_strength,,,,,,,,,,,,,,,,
FRAIL-133,31706917,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-133,31706917,falls,,,,,,,,,,,,,,,,
FRAIL-133,31706917,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-133,31706917,adherence,,,,,,,,,,,,,,,,
FRAIL-133,31706917,dropout,,,,,,,,,,,,,,,,
FRAIL-133,31706917,adverse_events,,,,,,,,,,,,,,,,
FRAIL-134,30528641,frailty_status,,,,,,,,,,,,,,,,
FRAIL-134,30528641,frailty_score,,,,,,,,,,,,,,,,
FRAIL-134,30528641,gait_speed,,,,,,,,,,,,,,,,
FRAIL-134,30528641,sppb,,,,,,,,,,,,,,,,
FRAIL-134,30528641,grip_strength,,,,,,,,,,,,,,,,
FRAIL-134,30528641,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-134,30528641,falls,,,,,,,,,,,,,,,,
FRAIL-134,30528641,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-134,30528641,adherence,,,,,,,,,,,,,,,,
FRAIL-134,30528641,dropout,,,,,,,,,,,,,,,,
FRAIL-134,30528641,adverse_events,,,,,,,,,,,,,,,,
FRAIL-135,29395372,frailty_status,,,,,,,,,,,,,,,,
FRAIL-135,29395372,frailty_score,,,,,,,,,,,,,,,,
FRAIL-135,29395372,gait_speed,,,,,,,,,,,,,,,,
FRAIL-135,29395372,sppb,,,,,,,,,,,,,,,,
FRAIL-135,29395372,grip_strength,,,,,,,,,,,,,,,,
FRAIL-135,29395372,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-135,29395372,falls,,,,,,,,,,,,,,,,
FRAIL-135,29395372,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-135,29395372,adherence,,,,,,,,,,,,,,,,
FRAIL-135,29395372,dropout,,,,,,,,,,,,,,,,
FRAIL-135,29395372,adverse_events,,,,,,,,,,,,,,,,
FRAIL-136,29381526,frailty_status,,,,,,,,,,,,,,,,
FRAIL-136,29381526,frailty_score,,,,,,,,,,,,,,,,
FRAIL-136,29381526,gait_speed,,,,,,,,,,,,,,,,
FRAIL-136,29381526,sppb,,,,,,,,,,,,,,,,
FRAIL-136,29381526,grip_strength,,,,,,,,,,,,,,,,
FRAIL-136,29381526,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-136,29381526,falls,,,,,,,,,,,,,,,,
FRAIL-136,29381526,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-136,29381526,adherence,,,,,,,,,,,,,,,,
FRAIL-136,29381526,dropout,,,,,,,,,,,,,,,,
FRAIL-136,29381526,adverse_events,,,,,,,,,,,,,,,,
FRAIL-137,30328470,frailty_status,,,,,,,,,,,,,,,,
FRAIL-137,30328470,frailty_score,,,,,,,,,,,,,,,,
FRAIL-137,30328470,gait_speed,,,,,,,,,,,,,,,,
FRAIL-137,30328470,sppb,,,,,,,,,,,,,,,,
FRAIL-137,30328470,grip_strength,,,,,,,,,,,,,,,,
FRAIL-137,30328470,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-137,30328470,falls,,,,,,,,,,,,,,,,
FRAIL-137,30328470,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-137,30328470,adherence,,,,,,,,,,,,,,,,
FRAIL-137,30328470,dropout,,,,,,,,,,,,,,,,
FRAIL-137,30328470,adverse_events,,,,,,,,,,,,,,,,
FRAIL-138,30053278,frailty_status,,,,,,,,,,,,,,,,
FRAIL-138,30053278,frailty_score,,,,,,,,,,,,,,,,
FRAIL-138,30053278,gait_speed,,,,,,,,,,,,,,,,
FRAIL-138,30053278,sppb,,,,,,,,,,,,,,,,
FRAIL-138,30053278,grip_strength,,,,,,,,,,,,,,,,
FRAIL-138,30053278,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-138,30053278,falls,,,,,,,,,,,,,,,,
FRAIL-138,30053278,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-138,30053278,adherence,,,,,,,,,,,,,,,,
FRAIL-138,30053278,dropout,,,,,,,,,,,,,,,,
FRAIL-138,30053278,adverse_events,,,,,,,,,,,,,,,,
FRAIL-139,29455058,frailty_status,,,,,,,,,,,,,,,,
FRAIL-139,29455058,frailty_score,,,,,,,,,,,,,,,,
FRAIL-139,29455058,gait_speed,,,,,,,,,,,,,,,,
FRAIL-139,29455058,sppb,,,,,,,,,,,,,,,,
FRAIL-139,29455058,grip_strength,,,,,,,,,,,,,,,,
FRAIL-139,29455058,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-139,29455058,falls,,,,,,,,,,,,,,,,
FRAIL-139,29455058,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-139,29455058,adherence,,,,,,,,,,,,,,,,
FRAIL-139,29455058,dropout,,,,,,,,,,,,,,,,
FRAIL-139,29455058,adverse_events,,,,,,,,,,,,,,,,
FRAIL-140,29183035,frailty_status,,,,,,,,,,,,,,,,
FRAIL-140,29183035,frailty_score,,,,,,,,,,,,,,,,
FRAIL-140,29183035,gait_speed,,,,,,,,,,,,,,,,
FRAIL-140,29183035,sppb,,,,,,,,,,,,,,,,
FRAIL-140,29183035,grip_strength,,,,,,,,,,,,,,,,
FRAIL-140,29183035,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-140,29183035,falls,,,,,,,,,,,,,,,,
FRAIL-140,29183035,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-140,29183035,adherence,,,,,,,,,,,,,,,,
FRAIL-140,29183035,dropout,,,,,,,,,,,,,,,,
FRAIL-140,29183035,adverse_events,,,,,,,,,,,,,,,,
FRAIL-141,28064172,frailty_status,,,,,,,,,,,,,,,,
FRAIL-141,28064172,frailty_score,,,,,,,,,,,,,,,,
FRAIL-141,28064172,gait_speed,,,,,,,,,,,,,,,,
FRAIL-141,28064172,sppb,,,,,,,,,,,,,,,,
FRAIL-141,28064172,grip_strength,,,,,,,,,,,,,,,,
FRAIL-141,28064172,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-141,28064172,falls,,,,,,,,,,,,,,,,
FRAIL-141,28064172,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-141,28064172,adherence,,,,,,,,,,,,,,,,
FRAIL-141,28064172,dropout,,,,,,,,,,,,,,,,
FRAIL-141,28064172,adverse_events,,,,,,,,,,,,,,,,
FRAIL-142,27993489,frailty_status,,,,,,,,,,,,,,,,
FRAIL-142,27993489,frailty_score,,,,,,,,,,,,,,,,
FRAIL-142,27993489,gait_speed,,,,,,,,,,,,,,,,
FRAIL-142,27993489,sppb,,,,,,,,,,,,,,,,
FRAIL-142,27993489,grip_strength,,,,,,,,,,,,,,,,
FRAIL-142,27993489,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-142,27993489,falls,,,,,,,,,,,,,,,,
FRAIL-142,27993489,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-142,27993489,adherence,,,,,,,,,,,,,,,,
FRAIL-142,27993489,dropout,,,,,,,,,,,,,,,,
FRAIL-142,27993489,adverse_events,,,,,,,,,,,,,,,,
FRAIL-143,27588891,frailty_status,,,,,,,,,,,,,,,,
FRAIL-143,27588891,frailty_score,,,,,,,,,,,,,,,,
FRAIL-143,27588891,gait_speed,,,,,,,,,,,,,,,,
FRAIL-143,27588891,sppb,,,,,,,,,,,,,,,,
FRAIL-143,27588891,grip_strength,,,,,,,,,,,,,,,,
FRAIL-143,27588891,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-143,27588891,falls,,,,,,,,,,,,,,,,
FRAIL-143,27588891,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-143,27588891,adherence,,,,,,,,,,,,,,,,
FRAIL-143,27588891,dropout,,,,,,,,,,,,,,,,
FRAIL-143,27588891,adverse_events,,,,,,,,,,,,,,,,
FRAIL-144,27138245,frailty_status,,,,,,,,,,,,,,,,
FRAIL-144,27138245,frailty_score,,,,,,,,,,,,,,,,
FRAIL-144,27138245,gait_speed,,,,,,,,,,,,,,,,
FRAIL-144,27138245,sppb,,,,,,,,,,,,,,,,
FRAIL-144,27138245,grip_strength,,,,,,,,,,,,,,,,
FRAIL-144,27138245,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-144,27138245,falls,,,,,,,,,,,,,,,,
FRAIL-144,27138245,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-144,27138245,adherence,,,,,,,,,,,,,,,,
FRAIL-144,27138245,dropout,,,,,,,,,,,,,,,,
FRAIL-144,27138245,adverse_events,,,,,,,,,,,,,,,,
FRAIL-145,26947059,frailty_status,,,,,,,,,,,,,,,,
FRAIL-145,26947059,frailty_score,,,,,,,,,,,,,,,,
FRAIL-145,26947059,gait_speed,,,,,,,,,,,,,,,,
FRAIL-145,26947059,sppb,,,,,,,,,,,,,,,,
FRAIL-145,26947059,grip_strength,,,,,,,,,,,,,,,,
FRAIL-145,26947059,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-145,26947059,falls,,,,,,,,,,,,,,,,
FRAIL-145,26947059,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-145,26947059,adherence,,,,,,,,,,,,,,,,
FRAIL-145,26947059,dropout,,,,,,,,,,,,,,,,
FRAIL-145,26947059,adverse_events,,,,,,,,,,,,,,,,
FRAIL-146,27032052,frailty_status,,,,,,,,,,,,,,,,
FRAIL-146,27032052,frailty_score,,,,,,,,,,,,,,,,
FRAIL-146,27032052,gait_speed,,,,,,,,,,,,,,,,
FRAIL-146,27032052,sppb,,,,,,,,,,,,,,,,
FRAIL-146,27032052,grip_strength,,,,,,,,,,,,,,,,
FRAIL-146,27032052,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-146,27032052,falls,,,,,,,,,,,,,,,,
FRAIL-146,27032052,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-146,27032052,adherence,,,,,,,,,,,,,,,,
FRAIL-146,27032052,dropout,,,,,,,,,,,,,,,,
FRAIL-146,27032052,adverse_events,,,,,,,,,,,,,,,,
FRAIL-147,26663424,frailty_status,,,,,,,,,,,,,,,,
FRAIL-147,26663424,frailty_score,,,,,,,,,,,,,,,,
FRAIL-147,26663424,gait_speed,,,,,,,,,,,,,,,,
FRAIL-147,26663424,sppb,,,,,,,,,,,,,,,,
FRAIL-147,26663424,grip_strength,,,,,,,,,,,,,,,,
FRAIL-147,26663424,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-147,26663424,falls,,,,,,,,,,,,,,,,
FRAIL-147,26663424,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-147,26663424,adherence,,,,,,,,,,,,,,,,
FRAIL-147,26663424,dropout,,,,,,,,,,,,,,,,
FRAIL-147,26663424,adverse_events,,,,,,,,,,,,,,,,
FRAIL-148,26159634,frailty_status,,,,,,,,,,,,,,,,
FRAIL-148,26159634,frailty_score,,,,,,,,,,,,,,,,
FRAIL-148,26159634,gait_speed,,,,,,,,,,,,,,,,
FRAIL-148,26159634,sppb,,,,,,,,,,,,,,,,
FRAIL-148,26159634,grip_strength,,,,,,,,,,,,,,,,
FRAIL-148,26159634,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-148,26159634,falls,,,,,,,,,,,,,,,,
FRAIL-148,26159634,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-148,26159634,adherence,,,,,,,,,,,,,,,,
FRAIL-148,26159634,dropout,,,,,,,,,,,,,,,,
FRAIL-148,26159634,adverse_events,,,,,,,,,,,,,,,,
FRAIL-149,25659620,frailty_status,,,,,,,,,,,,,,,,
FRAIL-149,25659620,frailty_score,,,,,,,,,,,,,,,,
FRAIL-149,25659620,gait_speed,,,,,,,,,,,,,,,,
FRAIL-149,25659620,sppb,,,,,,,,,,,,,,,,
FRAIL-149,25659620,grip_strength,,,,,,,,,,,,,,,,
FRAIL-149,25659620,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-149,25659620,falls,,,,,,,,,,,,,,,,
FRAIL-149,25659620,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-149,25659620,adherence,,,,,,,,,,,,,,,,
FRAIL-149,25659620,dropout,,,,,,,,,,,,,,,,
FRAIL-149,25659620,adverse_events,,,,,,,,,,,,,,,,
FRAIL-150,27049906,frailty_status,,,,,,,,,,,,,,,,
FRAIL-150,27049906,frailty_score,,,,,,,,,,,,,,,,
FRAIL-150,27049906,gait_speed,,,,,,,,,,,,,,,,
FRAIL-150,27049906,sppb,,,,,,,,,,,,,,,,
FRAIL-150,27049906,grip_strength,,,,,,,,,,,,,,,,
FRAIL-150,27049906,adl_iadl,,,,,,,,,,,,,,,,
FRAIL-150,27049906,falls,,,,,,,,,,,,,,,,
FRAIL-150,27049906,quality_of_life,,,,,,,,,,,,,,,,
FRAIL-150,27049906,adherence,,,,,,,,,,,,,,,,
FRAIL-150,27049906,dropout,,,,,,,,,,,,,,,,
FRAIL-150,27049906,adverse_events,,,,,,,,,,,,,,,,
FRAIL-151,24381025,frailty_status,,,,,,,,,,,,,,,,
FRAIL-151,24381025,frailty_score,,,,,,,,,,,,,,,,
FRAIL-151,24381025,gait_speed,,,,,,,,,,,,,,,,
FRAIL-151,24381025,sppb,,,,,,,,,,,,,,,,
FRAIL-151,24381025,grip_strength,,,,,,,,,,,,,,,,
