source,source_id,doi,pmid,title,abstract,authors,year,journal,url,fetched_at,reviewer_1_decision,reviewer_1_reason,reviewer_2_decision,reviewer_2_reason,consensus,decision,reason
europepmc,39992867,10.1093/brain/awaf069,39992867.0,Epigenetic age acceleration in peripheral blood correlates with brain-MRI age acceleration.,"As the world's population ages, more and more people are expected to suffer from age-related diseases. Biological ageing markers derived from DNA methylation and brain structure show promise in predicting health outcomes. Understanding the relationship between these biomarkers can promote the development of effective health interventions. In a sample of 254 participants from the Netherlands Twin Register (20-84 years), we investigated associations between DNA methylation age acceleration based on five epigenetic biomarkers (Hannum, Horvath, PhenoAge, GrimAge and DunedinPACE) and brain age acceleration based on neuroimaging (brainageR). Furthermore, we applied bivariate twin models to examine the contribution of genetic and environmental factors to the associations (cross-twin cross-trait correlations and within monozygotic-twin pair differences). We observed relationships with brain age acceleration for DNA methylation age acceleration based on the Hannum and GrimAge clocks that were supported by within monozygotic-twin pair difference modelling. Cross-twin cross-trait modelling confirmed a non-shared environmental aetiology. Twin analyses highlight the importance of the environment in accelerated ageing, raising the possibility for interventions such as lifestyle modification.","Sant'Anna Barbosa Ferreira P, van Dongen J, den Braber A, Boomsma DI, de Geus EJC, van 't Ent D.",2025.0,,https://doi.org/10.1093/brain/awaf069,2026-05-18T15:41:31Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
europepmc,41602542,10.3389/fmolb.2025.1734464,41602542.0,DNA methylation and prediction of biological age.,"DNA methylation plays a critical role in gene expression regulation and has emerged as a robust biomarker of biological age. This modification will become heavier or site drift along with aging. Recently, it is termed epigenetic clocks-such as Horvath, Hannum, PhenoAge, and GrimAge-leverage specific methylation patterns to accurately predict age-related decline, disease risk, and mortality. These tools are now widely applied across diverse tissues, populations, and disease contexts. Beyond age-related loss of methylation control, accelerated DNA methylation age has been linked to environmental exposures, lifestyle factors, and chronic diseases, further reinforcing its value as a dynamic and clinically relevant marker of biological aging. DNA methylation is reshaping our understanding of aging and disease risk, with promising implications for preventive medicine and interventions aimed at promoting healthy longevity. However, it must be admitted that some challenges remain, including limited generalizability across populations, an unclear mechanism, and inconsistent longitudinal performance. In this review, we examine the biological foundations of DNA methylation, major advances in epigenetic clock development, and their expanding applications in aging research, disease prediction and health monitoring.","Chen Y, Cheng X, Ji S.",2025.0,,https://doi.org/10.3389/fmolb.2025.1734464,2026-05-18T15:41:31Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
europepmc,41677077,10.1111/acel.70376,41677077.0,A Multidomain Lifestyle Intervention Is Associated With Improved Functional Trajectories and Favorable Changes in Epigenetic Aging Markers in Frail Older Adults: A Randomized Controlled Trial.,"Frailty emerges as the intermediate stage preceding disability, but there is a gap in molecular signatures for early detection of subclinical cellular changes, which could help predict frailty onset or the effectiveness of interventions. In this randomized, controlled study, we assessed phenotypical and functional changes in frail individuals before and after a 6-month multidomain lifestyle intervention (nutritional supplement and supervised exercise) vs habitual care. We also analyzed whole-blood methylome, including five epigenetic clocks, a DNA methylation-based telomere length estimator, and the Rate of Epigenetic Aging (REA). Between October 2019 and July 2022, we recruited 47 frail, community-dwelling individuals in Spain. Mean age was 80.2 years (SD 3.1) in the control group (CG; n = 19) and 80.5 years (4.3) in the intervention group (IG; n = 28). Compared with the CG, a significant reduction in frailty, assessed by the SHARE-FI score, was observed in the IG (p < 0.0001). The IG also showed improved grip strength (p = 0.0053), gait speed (p = 0.0125), the Tinetti score (p = 0.0031), and Barthel Index (p = 0.0484). The intervention was also associated with statistically significant improvements in nutritional blood markers, indicators of biological aging, including reduced DNAm PhenoAge (p = 0.0253) and preserved telomere length (p = 0.0246). REA using DNAm PhenoAge indicated an acceleration of epigenetic aging in the CG (p = 0.0300). Other epigenetic clocks showed nonsignificant changes. Our findings suggest potential geroprotective effects of a multidomain intervention and indicate that DNAm PhenoAge and methylation-based telomere length may serve as complementary markers for assessing health span-related changes in frail older adults. Trial Registration: This trial was retrospectively registered: NCT06975540.","Olaso-Gonzalez G, Millan-Domingo F, Garcia-Fernandez L, Garcia-Tercero E, Cebrian M, Garcia-Dominguez C, Carbonell JA, Casabo-Valles G, Garcia-Gimenez JL, Tamayo-Torres E, Gambini J, Tarazona-Santabalbina FJ, Vina J, Gomez-Cabrera MC.",2026.0,,https://doi.org/10.1111/acel.70376,2026-05-18T15:41:31Z,include,auto_include_rct_with_clock,include,auto_include_rct_with_clock,agree,include,auto_include_rct_with_clock
europepmc,41044683,10.1186/s13148-025-01954-5,41044683.0,What's counted counts: the implications of underrepresentation for the application of epigenetic clocks in diverse populations.,"DNA methylation (DNAm) has been touted as a potential unified marker of the contributions of both inherited and environmental factors on an individual's health. Changes in DNAm have been associated with several chronic diseases and mortality, and DNAm risk scores, or epigenetic clocks, have been proposed as metrics to quantify the process of 'biological ageing'. Unfortunately, research involving epigenetic clocks is not free from the issues faced in other fields of genomic research. Namely, individuals of European ancestry make up the vast majority of epigenetic study participants and it is unclear whether epigenetic clocks will provide equitable benefits when applied in diverse populations. Although some studies have reported variation in DNAm between populations, it can be difficult to identify the mechanisms underlying these differences. This has implications for clinical application of epigenetic clocks. In this review, we discuss epigenetic clocks, missing diversity in epigenetic research and the potential consequences of the latter on the equitable translation of epigenetic clocks to diverse populations.","Gibbs SFP, Pilbrow AP, Poppe KK, Earle NJ, Jones GT, Faatoese AF.",2025.0,,https://doi.org/10.1186/s13148-025-01954-5,2026-05-18T15:41:31Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
europepmc,40297922,10.1080/07853890.2025.2496409,40297922.0,Multidomain intervention for delaying aging in community-dwelling older adults (MIDA): study design and protocol.,"<h4>Background</h4>The exploration of interventions to delay aging is an emerging topic that promotes healthy aging. The multidomain intervention has the potential to be applied in the field of aging because it concentrates on the functional ability of older adults. There is currently no literature reporting on a multidomain intervention involving cognition, exercise and nutrition for delaying aging.<h4>Methods</h4>The Multidomain Intervention for Delaying Aging in Community-dwelling Older Adults (MIDA) is a Zelen-design randomized controlled trial with a 6-month intervention duration. The multidomain intervention comprises cognitive training, exercise training, and nutritional guidance, delivered through both group sessions and individual family interventions. A total of 248 participants aged 60 to 85 years will be randomized to the intervention group or control group and followed up for 12 months. The primary outcome is the change in epigenetic age acceleration and pace of aging following the multidomain intervention. The secondary outcomes are the changes in frailty score and intrinsic capacity Z-score. Other outcomes include physical functions, body composition, aging biomarkers, inflammatory markers, haematology and biochemistry parameters, and lifestyle factors.<h4>Conclusions</h4>This study will explore the effects of the multidomain intervention on delaying aging in community-dwelling older adults. We aim to introduce a new approach to delaying aging and offer a practical multidomain intervention strategy for healthcare institutions.","Lin S, Wang F, Huang M, Chen J, Jiang X, Li Q, Yuan Y, Huang F, Zhu P.",2025.0,,https://doi.org/10.1080/07853890.2025.2496409,2026-05-18T15:41:31Z,include,auto_include_rct_with_clock,include,auto_include_rct_with_clock,agree,include,auto_include_rct_with_clock
europepmc,40429598,10.3390/jcm14103604,40429598.0,Epigenetic Clocks and EpiScore for Preventive Medicine: Risk Stratification and Intervention Models for Age-Related Diseases.,"Aging is the primary risk factor for chronic diseases such as cardiovascular disease, cancer, and dementia. However, chronological age alone fails to capture individual variability in aging trajectories and disease susceptibility. Recent advances in epigenetic clocks-DNA methylation-based models that estimate biological age-have opened new possibilities for personalized and preventive medicine. This review explores the clinical potential of epigenetic clocks and EpiScores, composite biomarkers that predict health risks and physiological status. We present a comparative evaluation of widely used epigenetic clocks, including Horvath, GrimAge, PhenoAge, and DunedinPACE, and summarize their predictive performance for mortality, cognitive decline, and cardiovascular outcomes. EpiScores linked to inflammation, glycemic control, and immunosenescence are highlighted as tools for stratified risk assessment. When integrated with multi-omics data and electronic health records, these measures enhance the precision of population health management. Special emphasis is placed on applications in longevity clinics and anti-aging clinics, community-based care, and national health checkup systems. We also explore global standardization efforts and ethical considerations, as well as Japan's unique initiatives-including the ""Aging Measurement"" project at the Osaka-Kansai Expo 2025. Furthermore, we propose the development of a Global Health and Aging Index that integrates the biological, functional, and subjective dimensions of aging, aligned with the WHO concept of Intrinsic Capacity. In conclusion, epigenetic clocks and EpiScores represent transformative tools for shifting from reactive treatment to proactive health optimization, and from chronological to biological metrics in aging science and public health policy.",Yamada H.,2025.0,,https://doi.org/10.3390/jcm14103604,2026-05-18T15:41:31Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
europepmc,41501347,10.1038/s41598-025-34035-x,41501347.0,Abnormal epigenetic aging of epigenetic outliers in normal colon mucosa from colorectal cancer patients.,,"Schultz BM, Ayeotan O, Rana JN, Litwin S, Basickes S, Sapienza C, Ghosh J.",2026.0,,https://doi.org/10.1038/s41598-025-34035-x,2026-05-18T15:41:31Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
europepmc,41488274,10.3389/fragi.2025.1682873,41488274.0,Methylation and algorithms in biological aging: a scoping review.,"The role of DNA methylation in the process of biological aging is a particularly active area of research, where methylation changes may be a consequence or a driver in the deviation between biological and chronological age. We employ a scoping review strategy to analyze the results of 435 relevant research papers, 167 of which employed methylation-based strategies to interrogate biological age. Our work details the progression and refinement of these strategies over time, as well as the development of novel methylation-based clocks and algorithmic methods. Our chosen review strategy allows for the identification of research findings consistent and discordant with one another, as well as focusing on exciting, potential research areas regarding measurement, calculation, and assessment of epigenetic biological age.","Ziesel A, Reeves J, Mallidou A, Newton L, Rhodes RE, Zhang J, Paterson T, Jabbari H.",2025.0,,https://doi.org/10.3389/fragi.2025.1682873,2026-05-18T15:41:31Z,exclude,review,exclude,review,agree,exclude,review
europepmc,41407319,,41407319.0,Precision geronutrition: personalized nutritional strategies to extend healthy lifespan.,"Aging is a multifactorial and heterogeneous biological process, where chronological age alone does not accurately reflect an individual's functional or physiological state. The emerging discipline of precision geronutrition integrates the principles of geroscience with precision nutrition, aiming to delay the onset of age-related functional decline by modulating fundamental molecular mechanisms, such as nutrient-sensing pathways (mTOR, AMPK, and sirtuins), inflammaging, and oxidative stress. A major barrier to progress has been the absence of validated biomarkers that can quantify biological aging and assess intervention efficacy. Recent advances in biological aging clocks, in particular DNA methylation-based epigenetic clocks, provide powerful tools to objectively measure biological age, and evaluate the impact of nutritional interventions. This review discusses how personalized dietary strategies, guided by multi-omics data (genomic, metabolomic, and microbiome profiles), can decelerate aging trajectories. We propose that individualized daily nutrition, aligned with an individual's unique biological characteristics, represents a targeted and actionable approach to extend healthspan. The integration of dynamic aging clocks into nutritional intervention frameworks will be essential to transition from a diseaseoriented model to a preventive, healthspan-centered paradigm. Future challenges include large-scale clinical validation, standardization of aging biomarkers, cost reduction, and translation into public health and clinical applications. [BMB Reports 2026; 59(1): 51-59].","Park SH, Jung CH, Ahn J.",2026.0,,https://europepmc.org/articles/PMC12867180,2026-05-18T15:41:31Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
europepmc,39383103,10.1093/gerona/glae244,39383103.0,There Are Multiple Clocks That Time Us: Cross-Sectional and Longitudinal Associations Among 14 Alternative Indicators of Age and Aging.,"Aging is a complex process influenced by mechanisms operating at numerous levels of functioning. Multiple biomarkers of age have been identified, yet we know little about how the different alternative age indicators are intertwined. In the Berlin Aging Study II (nmin = 328; nmax = 1 517, women = 51%; 14.27 years of education), we examined how levels and 7-year changes in indicators derived from blood assays, magnetic resonance imaging brain scans, other-ratings, and self-reports converge among older adults. We included 8 epigenetic biomarkers (incl. 5 epigenetic ""clocks""), a BioAge composite from clinical laboratory parameters, brain age, skin age, subjective age, subjective life expectancy, and subjective health horizon. We found moderate associations within aging domains, both cross-sectionally and longitudinally over 7 years. However, associations across different domains were infrequent and modest. Notably, participants with older BioAge had correspondingly older epigenetic ages. Our results suggest that different aging clocks are only loosely interconnected and that more specific measures are needed to differentiate healthy from unhealthy aging.","Drewelies J, Homann J, Vetter VM, Düzel S, Kühn S, Deecke L, Steinhagen-Thiessen E, Jawinski P, Markett S, Lindenberger U, Lill CM, Bertram L, Demuth I, Gerstorf D.",2025.0,,https://doi.org/10.1093/gerona/glae244,2026-05-18T15:41:31Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
europepmc,40890854,10.1186/s13148-025-01963-4,40890854.0,Epigenetic age acceleration in Turner and Klinefelter syndrome: Correlations with clinical aging markers.,"<h4>Background</h4>The sex chromosome aneuploidies Turner syndrome (45,X; TS) and Klinefelter syndrome (47,XXY; KS) are associated with aging-related comorbidities, reduced life expectancy and genome-wide DNA methylation changes. This indicates that biological aging, reflecting physiological function rather than chronological age, is increased in both syndromes. To investigate whether DNA methylation patterns linked to physiological decline could contribute to the comorbidity patterns and reduced lifespan in TS and KS, we applied so-called epigenetic clocks to DNA methylation data from cohorts of TS (n = 57) compared to female controls (n = 33) and KS (n = 65) compared to male controls (n = 63). Additionally, we evaluated correlations between epigenetic age and clinical variables, aiming to identify clinical aging markers in TS and KS.<h4>Results</h4>Comparing TS to female controls, all epigenetic clocks indicated advanced biological aging. Comparing KS to male controls, less evidence was observed although some epigenetic clocks indicated accelerated biological aging. Considering estrogen replacement therapy in TS, some epigenetic clocks found that treatment reduced biological age in TS. Correlating epigenetic clocks to clinical variables, several unfavorable outcomes-mainly related to body composition-correlated with age in controls. In TS, and in some cases KS, these correlations were diminished. In TS and KS, we instead found correlations between body composition and the rate of aging.<h4>Conclusion</h4>We demonstrated that biological aging was clearly increased in sex chromosome aneuploidies, especially TS, potentially contributing to the severely reduced lifespan. Additionally, unfavorable changes in body composition, common in both TS and KS, and in particular in the presence of hypogonadism, could result in accelerated aging-or be the result thereof.","Hasselholm EB, Just J, Chang S, Skakkebæk A, Gravholt CH.",2025.0,,https://doi.org/10.1186/s13148-025-01963-4,2026-05-18T15:41:31Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
europepmc,40565571,10.3390/genes16060679,40565571.0,Epigenetic Clocks and Their Prospective Application in the Complex Landscape of Aging and Alzheimer's Disease.,"Nowadays, scientists are making efforts to elucidate the mechanisms involved in the phenotypic changes underlying the aging process in order to develop favorable therapeutical interventions. Epigenetic modifications, in particular DNA methylation, play a crucial role in the aging process, and this parameter has been used to set epigenetic clocks, algorithms that predict an individual's biological age based on a defined set of CpGs. In this review, we focus on the most recent literature to discuss the use of epigenetic clocks in the context of cognitive decline and dysregulation of Alzheimer's disease (AD)-related gene expression. We have summarized all published scientific papers in which epigenetic clocks have been applied to measure age acceleration in blood and brain specimens from patients affected with AD. Progressive age acceleration, consistent with a specific DNA methylation signature, was observed in patients affected by AD, and it was correlated with the onset of complex diseases, mitochondrial alterations, dementia and cognitive decline, even in the early stages of these conditions. The use of epigenetic clocks might be a valuable biomarker to enable an earlier identification of ideal measures to reverse modifications caused by aging and to mitigate multiple aspects of disease/aging mechanisms.","Cerantonio A, Greco BM, Citrigno L, De Benedittis S, Qualtieri A, Maletta R, Montesanto A, Passarino G, Spadafora P, Cavalcanti F.",2025.0,,https://doi.org/10.3390/genes16060679,2026-05-18T15:41:31Z,flag,needs_human_review_clock_or_rct_uncertain,flag,needs_human_review_clock_or_rct_uncertain,agree,flag,needs_human_review_clock_or_rct_uncertain
europepmc,41580776,10.1186/s13148-025-02047-z,41580776.0,The impact of adverse childhood experiences on DNA methylation age: a systematic review and meta-analysis.,"Adverse childhood experiences (ACEs), such as abuse and neglect, are associated with poor health in adulthood. One proposed biological mechanism linking early adversity to health outcomes is epigenetic age acceleration (EAA), a measure of biological aging derived from DNA methylation. Understanding whether ACEs contribute to EAA might identify pathways linking early life stress to increased risk of morbidity and mortality.This systematic review and meta-analysis examined the relationship between cumulative ACE exposure and EAA in adults across 27 eligible observational studies from 1036 identified by comprehensive screening of the literature. Studies involved more female participants (median 56.6%) and employed a range of epigenetic clocks, most frequently Horvath, GrimAge, and PhenoAge. Risk of bias was assessed using the ROBINS-E tool, with most studies rated as having some concerns, primarily due to a lack of adjustment for key covariates. Meta-analyses of 6 studies using cumulative ACE exposure and standardised regression coefficients revealed no significant associations with EAA for first-generation clocks (Horvath: β =  - 0.03, 95% CI - 0.15 to 0.09; Hannum: β =  - 0.09, 95% CI - 0.41 to 0.23) or second-generation clocks (PhenoAge and GrimAge: both β = 0.21, 95% CIs spanning zero). Narrative synthesis of studies, including those that could not be considered in the meta-analyses, highlighted heterogeneous methodologies and mixed findings, particularly for individual ACEs and third generation clocks such as DunedinPACE. These findings suggest that while ACEs may influence biological aging, current evidence does not support a robust or consistent association with EAA. The study identifies the need for more consistent methodologies in future research.","Russell H, Angus G, Singleton S, Bell CG, Hales TG.",2026.0,,https://doi.org/10.1186/s13148-025-02047-z,2026-05-18T15:41:31Z,exclude,review,exclude,review,agree,exclude,review
